,Company ID,Address,Country
0,GC0039537,"Ruta Nac. 5 Km. 265 (esq. Agustín Álvarez), 9 de Julio 6500 9 de Julio",Argentina
1,GC0004667,Autopista Ricchieri y Camino de Cintura b1770 Aldo Bonzi,Argentina
2,GC0004683,Alfredo O. Palacios 2010 8000 Bahía Blanca,Argentina
3,GC0004671,Avda. Montes de Oca 1470 C1270ABO Barracas,Argentina
4,GC0004744,Calle 11 n° 259 1878 Berazategui,Argentina
5,GC0004672,Avda. Chiclana 3335 C1260ACA Boedo,Argentina
6,GC0004699,Av. Larrazabal 2750 C1439ECO Buenos AIres,Argentina
7,GC0039537,Ruta Nacional Nro. 5 Km 312 6530 Carlos Casares,Argentina
8,GC0050225,Ruta 11 Km 1007 3500 Chaco  - Resistencia,Argentina
9,GC0004670,Avda. Amancio Alcorta 2939 C1437HTE Ciudad Autonoma de Buenos Aires,Argentina
10,GC0004667,Av. Francisco Beiró 4420 C1419HZT Ciudad Autonoma de Buenos Aires,Argentina
11,GC0004667,Grecia 3633 1429 Ciudad Autonoma de Buenos Aires,Argentina
12,GC0036889,Av. Hipólito Yrigoyen (RN3) 4.757 9000 Comodoro Rivadavia,Argentina
13,GC0004698,Ruta 14 Km 249 3200 Concordia,Argentina
14,GC0025154,Colectora Norte Agustín Tosco S/N 5001 Córdoba,Argentina
15,GC0004671,"Av. Panamericana Km 27,5 1611 Don Torcuato",Argentina
16,GC0004674,José G. Artigas 863 C1406ABM Flores,Argentina
17,GC0013822,Calle 17 N° 137 Oeste L6360EDM General Pico,Argentina
18,GC0043122,Ruta Nacional Nro. 7 Km 259 6000 Junin,Argentina
19,GC0039537,Av. Ing. Santiago Marzo Este 2395 6300 La Pampa - Santa Rosa,Argentina
20,GC0004678,Ruta 188 y Acceso a Lincoln 6070 Lincoln,Argentina
21,GC00101505,calle 43 4788 B1901 Lisandro Olmos,Argentina
22,GC0004724,Lavalle 9548 1657 Loma Hermosa,Argentina
23,GC0034852,"Carril Rodriguez Peña 744 5513 Maipu, Mendoza",Argentina
24,GC00101505,Av. Constitución  7601 7601 Mar del Plata,Argentina
25,GC0004705,Avda. Juan Bautista Alberdi 7334 1440 Mataderos,Argentina
26,GC0004705,Saladillo 2018 1440 Mataderos,Argentina
27,GC0050225,"Ruta Nacional 12 Km 8,5 3300 Misiones - Posadas",Argentina
28,GC0004730,Av. Gaona y Galileo Galilei 1744 Moreno,Argentina
29,GC0004676,Avda. Hipólito Yrigoyen 299 1708 Morón,Argentina
30,GC0004713,"Avda. Zeballos 1968 1712 Morón, Castelar",Argentina
31,GC0045582,Juan Julián Lastra 4600 8300 Neuquén,Argentina
32,GC0004683,Av. Pringles 4549 7400 Olvarría,Argentina
33,GC0004715,Av. del Libertador 2244 C1425AAV Palermo,Argentina
34,GC0004715,Humboldt 2279 C1425FUC Palermo,Argentina
35,GC0004698,Avda. Almafuerte 145 3100 Paraná,Argentina
36,GC0004682,"Las Magnolias 581, esquina Panamericana Km 50 Ramal Pilar 1629 Pilar",Argentina
37,GC0004666,Colectora Oeste Ramal Pilar  KM 51.5  B1629 Pilar Centro,Argentina
38,GC0004693,C. Zurbriggen 257 2300 Rafaela,Argentina
39,GC0034852,"General Mosconi 4787 Sur 5425 Rawson, San Juan",Argentina
40,GC0004693,"Ruta 11, Km. 787 3560 Reconquista",Argentina
41,GC0004745,Avenida Sabastian Elcano 850 9420 Rio Grande,Argentina
42,GC0024563,Junín 250 S2013DJF Rosario,Argentina
43,GC0012957,Av. 25 de Mayo 2056 bis 2000 Rosario,Argentina
44,GC0004689,"Ruta 8, Km. 608 5800 Río Cuarto",Argentina
45,GC0012956,Avda. Paraguay 2160 4400 Salta,Argentina
46,GC0004682,Av.Pte.Illia 4495  B1613DSI San Miguel,Argentina
47,GC0012956,Ruta 9 Km. 1298 Ac. Norte 4101 San Miguel de Tucumán,Argentina
48,GC0012956,Colectora Ruta Nacional N° 9 km 1688 4600 San Salvador de Jujuy,Argentina
49,GC0004693,San Luis 2600 3000 Santa Fé,Argentina
50,GC0004683,"Ruta 226, Km. 166 7000 Tandil",Argentina
51,GC0004745,Perito Moreno 1023 9410 Tierra Del Fuego,Argentina
52,GC0004745,Chacabuco 1027 9420 Tierra del Fuego,Argentina
53,GC0043122,AV JUAN B. JUSTO 2353 1648 Tigre,Argentina
54,GC0004708,Cnel. Rosales y Moreno 9100 Trelew,Argentina
55,GC0004684,Avda. García Salinas 1430 6400 Trenque Lauquen,Argentina
56,GC0004685,Avda. Mosconi y Magallanes 7500 Tres Arroyos,Argentina
57,GC0004715,Avda. Remedios de Escalada 3750 1822 Valentín Alsina,Argentina
58,GC0012954,12 de Octubre 818 S2600EJV Venado Tuerto,Argentina
59,GC0004667,Av. del Libertador 1555 1638 Vicente Lopez,Argentina
60,GC0043122,AV DEL LIBERTADOR 2515 1644 Victoria,Argentina
61,GC0004699,Avda. Eva Perón 5960 / 64 C1439BSX Villa Lugano,Argentina
62,GC0025154,Colectora Au. Córdoba-Rosario - área 158 manz 289 lot 10 y 11 5900 Villa María,Argentina
0,GC0025345,Cnr Aruma St & South Rd  5010 Adelaide,Australia
1,GC0025345,609 South Road 5010 Adelaide,Australia
2,GC0002963,98-100 Richmond Rd 5035 Adelaide,Australia
3,GC0002916,20 Sir Donald Bradman Drive 5031 Adelaide,Australia
4,GC0002916,363 Unley Road 5061 Adelaide,Australia
5,GC0002916,349 Unley Road 5061 Adelaide,Australia
6,GC0002916,414 Unley Road 5062 Adelaide,Australia
7,GC0012959,884 South Road 5039 Adelaide,Australia
8,GC0012680,491 Smollett Street 2640 Albury,Australia
9,GC0012680,490 Young Street 2640 Albury,Australia
10,GC0012933,1Travelstop Way 2641 Albury,Australia
11,GC0030737,12 Ghan Road  870 Alice Springs ,Australia
12,GC0027675,117-127 Main Road 3350 Ballarat ,Australia
13,GC0002935,119 -141 Midland Highway 3551 Bendigo,Australia
14,GC0035659,194 Breakfast Creek Road 4006 Brisbane,Australia
15,GC0035659,824 Ann Street 4006 Brisbane,Australia
16,GC0035659,3/ 210 Evans Road 4107 Brisbane,Australia
17,GC0035659,83 Fison Avenue West 4009 Brisbane,Australia
18,GC0032212,135 Moggill Road 4068 Brisbane,Australia
19,GC0032212,603 Mains Road 4109 Brisbane,Australia
20,GC0036473,1210 Ipswich Road 4105 Brisbane,Australia
21,GC0036499,1 Olive Crt 6230 Bunbury,Australia
22,GC0012838,2 Sandridge Road 6230 Bunbury,Australia
23,GC0042069,1b Princess Street 4670 Bundaberg East,Australia
24,GC0036826,181 Bass Highway 7320 Burnie,Australia
25,GC0036473,67 LearJet Drive  4510 Caboolture,Australia
26,GC0030636,63-67 Aumuller Street 4870 Cairns,Australia
27,GC0021684,94 McLeod Street  4870 Cairns,Australia
28,GC0012927,Cnr of Blaxland Rd & Badgally Rd 2560 Campbelltown,Australia
29,GC0023968,Corner Tom Price St & Canberra Avenue 2609 Canberra,Australia
30,GC0012902,75 Tennant Street 2609 Canberra,Australia
31,GC0021739,4 Tolhurst Place  2450 Coffs Harbour,Australia
32,GC0012985,17-27 Stuart Highway 820 Darwin,Australia
33,GC0030636,9 Mathew Hopkins Rd 829 Darwin,Australia
34,GC0012933,15 Purvis Lane  2830 Dubbo,Australia
35,GC0036833,59 Victoria Street 2830 Dubbo,Australia
36,GC0036473,860 Kingsford Smith Drive 4009 Eagle Farm,Australia
37,GC0002921,380 Cooper Street  3076 Epping,Australia
38,GC0002921,484 Heidelberg Road 3078 Fairfield,Australia
39,GC0002921,459 Heidelberg Road 3078 Fairfield,Australia
40,GC0036824,1 Settlement Road 3216 Geelong,Australia
41,GC0066129,18-20 Hede Street 3220 Geelong,Australia
42,GC0002934,20 Edols Street 3215 Geelong,Australia
43,GC0025757,99 Flores Road 6530 Geraldton,Australia
44,GC0036825,5530 Princes Highway 3844 Gippsland,Australia
45,GC0066131,3-7 Sierra Place 4209 Gold Coast,Australia
46,GC0012711,11 Scottsdale Drive 4226 Gold Coast,Australia
47,GC0036835,3-7 Sierra Place  4209 Gold Coast,Australia
48,GC0036473,15-17 Casua Drive 4220 Gold Coast,Australia
49,GC0011471,373 Mann Street 2250 Gosford,Australia
50,GC0011471,352 Mann Street 2250 Gosford,Australia
51,GC0012933,7 Lenehan Rd 2680 Griffith,Australia
52,GC0066133,98 Boat Harbour Drive 4655 Hervey Bay,Australia
53,GC0038517,5 Station Street 7030 Hobart,Australia
54,GC0002932,281-301 Argyle Street 7000 Hobart,Australia
55,GC0002932,6-8 Patrick Street 7000 Hobart,Australia
56,GC0036418,3 Brady Street 2526 Illawarra,Australia
57,GC0012805,5 Woolford Cres 2440 Kempsey,Australia
58,GC0002921,116 Denmark Street 3101 Kew,Australia
59,GC0012921,57 Whiters Street 3909 Lakes Entrance,Australia
60,GC0050473,430 Hobart Road 7249 Launceston,Australia
61,GC0012807,37-41  St John  Street 7250 Launceston,Australia
62,GC0012807,71 Galvin Street 7250 Launceston,Australia
63,GC0020843,100 Conway St 2480 Lismore,Australia
64,GC0036561,32-34 Gregory Street 4740 Mackay,Australia
65,GC0030636,500 Milton Street 4740 Mackay,Australia
66,GC0012708,65-73 Maroochy Boulevard 4558 Maroochydore,Australia
67,GC0034259,84-90 Railway Road 3130 Melbourne,Australia
68,GC0066132,667 Waterdale Road  3081 Melbourne,Australia
69,GC0041649,24-30 Hume Highway 3062 Melbourne,Australia
70,GC0002920,748 Burwood Highway 3156 Melbourne,Australia
71,GC0041889,135 Kingsway 3205 Melbourne,Australia
72,GC0041889,21-23 Gowrie Park Drive 3045 Melbourne,Australia
73,GC0041889,51 Wharf Road 3205 Melbourne,Australia
74,GC0041889,299 Williamstown Road 3207 Melbourne,Australia
75,GC0038300,423 Boundary Rd 3029 Melbourne,Australia
76,GC0066386,16 Virginia Street 3931 Melbourne,Australia
77,GC0036522,835 Doncaster Road 3108 Melbourne,Australia
78,GC0036522,25 Evans Street 3125 Melbourne,Australia
79,GC0036522,42 Burwood Highway 3125 Melbourne,Australia
80,GC0036522,385 Maroondah Highway 3134 Melbourne,Australia
81,GC0003451,525 Collins Street 3000 Melbourne,Australia
82,GC0036827,988 Nepean Highway 3189 Melbourne,Australia
83,GC0036827,29 Tyabb Road 3931 Melbourne,Australia
84,GC0036827,988 Nepean Highway 3189 Melbourne,Australia
85,GC0036196,11 Carters Avenue    3142 Melbourne,Australia
86,GC0036196,29 Madden Grove    3121 Melbourne,Australia
87,GC0002960,15-17 Hallam South Road 3803 Melbourne,Australia
88,GC0012913,518 Princes Highway 3806 Melbourne,Australia
89,GC0012913,769 Springvale Road 3170 Melbourne,Australia
90,GC0012903,28 McIntyre Road 3020 Melbourne,Australia
91,GC0012894,67-75 Princes Highway 3175 Melbourne,Australia
92,GC0025345,331 Benetook Avenue  3500 Mildura,Australia
93,GC0012879,19-29 Orange Avenue 3500 Mildura,Australia
94,GC0069206,10 Trade Court 4214 Molendinar,Australia
95,GC0025345,201a Jubilee Highway West 5010 Mount Gambier,Australia
96,GC0036832,116-138 Commercial Street East 5290 Mount Gambier,Australia
97,GC0069206,59 Bonogin Rd 4213 Mudgeeraba,Australia
98,GC0015249,6-8 Mayfield Street 2484 Murwillumbah,Australia
99,GC0012685,1 Pacific Highway 2290 Newcastle,Australia
100,GC0012685,250 Maitland Road 2325 Newcastle,Australia
101,GC0036500,3 Babila Close  2322 Newcastle ,Australia
102,GC0021213,32 Forbes Road   2800 Orange,Australia
103,GC0012925,5 Sir William McKell Drive 2549 Pambula,Australia
104,GC0036056,1093-1101 Albany Hwy 6102 Perth,Australia
105,GC0036056,472 Scarborough Beach Rd 6017 Perth,Australia
106,GC0036056,81 Pinjarra Rd 6210 Perth,Australia
107,GC0036056,2 Purser Loop 6054 Perth,Australia
108,GC0036056,9 King Edward Road 6017 Perth,Australia
109,GC0036499,4 Ulm Place 6105 Perth,Australia
110,GC0012899,159 Burswood Road 6100 Perth,Australia
111,GC0002954,1 Adrian Street 6106 Perth,Australia
112,GC0002931,2 Woodcock Street 5700 Port Augusta,Australia
113,GC0035422,45 Ravendale Road 5606 Port Lincoln,Australia
114,GC0002904,100 Hastings River Drive 2444 Port Macquarie,Australia
115,GC0012933,156 Uriarra Road 2620 Queanbeyan,Australia
116,GC0002899,Cnr Derby & Campbell Streets 4700 Rockhampton,Australia
117,GC0030636,1033 Bruce Highway 4702 Rockhampton,Australia
118,GC0036473,1699 Ipswich Road  4106 Rocklea,Australia
119,GC00101622,205-215 Benalla Road 3630 Shepparton,Australia
120,GC0012933,320 Midland Hwy (Benalla Rd) 3630 Shepparton,Australia
121,GC0041888,36 Owen Creek Rd 4556 Sunshine Coast,Australia
122,GC0069285,14 Pritchard Street 3585 Swan Hill,Australia
123,GC0069285,5 Shepherd Rd 3585 Swan Hill,Australia
124,GC0041649,10 Decker Place 2148 Sydney,Australia
125,GC0012707,47-49 Bassett Street  2103 Sydney,Australia
126,GC0012707,51-55 Bassett Street 2103 Sydney,Australia
127,GC0012707,Cnr Barrenjoey Rd and Bassett Street 2103 Sydney,Australia
128,GC0012034,41 Hotham Parade 2064 Sydney,Australia
129,GC0034553,43-47 O’Riordan Street 2015 Sydney,Australia
130,GC0034553,2 Sir Reginald Ansett Drive 2020 Sydney,Australia
131,GC0027680,64 Captain Cook Drive  2229 Sydney,Australia
132,GC0020797,306 Church Street 2124 Sydney,Australia
133,GC0020797,2 Anella Avenue 2154 Sydney,Australia
134,GC0020797,29 Brumby Street 2147 Sydney,Australia
135,GC0003451,20 Huntingwood Drive 2148 Sydney,Australia
136,GC0032212,120-124 Pacific Highway 2077 Sydney,Australia
137,GC0034425,748 Pacific Highway 2067 Sydney,Australia
138,GC0034425,430 Military Road 2088 Sydney,Australia
139,GC0034425,66-76 Dickson Avenue 2067 Sydney,Australia
140,GC0037344,129 - 151 Parramatta Road 2046 Sydney,Australia
141,GC0027681,"607 Church Street,  2151 Sydney",Australia
142,GC0012901,22 O'Riordan Street 1435 Sydney,Australia
143,GC0012927,13 Hume Highway 2170 Sydney,Australia
144,GC0002898,82 McLachlan Avenue 2011 Sydney,Australia
145,GC0002898,49-59 McLachlan Avenue 2011 Sydney,Australia
146,GC0012873,20-34 Ashford Avenue 2214 Sydney,Australia
147,GC0012880,Corner The Boulevarde & Kiora Road 2228 Sydney,Australia
148,GC0020733,2-14 Dampier Street 2340 Tamworth,Australia
149,GC0039836,251-259 Marius Street 2340 Tamworth,Australia
150,GC00104163,54 Victoria Street 2430 Taree,Australia
151,GC0051695,351 Taylor Street 4350 Toowoomba,Australia
152,GC0037234,Cnr James and Hume Streets 4350 Toowoomba,Australia
153,GC0012803,85 Charters Towers Road 4812 Townsville,Australia
154,GC0030636,24 Curley Circuit 4811 Townsville,Australia
155,GC00102474,3 Stratton Drive 384 Traralgon East,Australia
156,GC0012933,266 Hammond Avenue 2650 Wagga Wagga,Australia
157,GC0002903,45 Dobney Avenue 2650 Wagga Wagga,Australia
158,GC0002936,1165 Raglan Parade 3280 Warrnambool,Australia
159,GC0012678,1 Bowen Crescent 2250 West Gosford,Australia
160,GC0025109,64 Bourke Street 2500 Wollongong ,Australia
0,GC0025521,"ROD. BR 316, KM. 03 - S/Nº 67020-000 ANANINDEUA",Brazil
1,GC0012992,"RODOVIA BR-316, KM. 3, S/Nº 67020-000 ANANINDEUA",Brazil
2,GC0066143,"AV. BRASIL SUL, QUADRA C, LOTE 9 E 10 75126207 ANÁPOLIS",Brazil
3,GC0002220,"ALAMEDA D, CHACARA, LOTE 194E 74923200 APARECIDA DE GOIÂNIA",Brazil
4,GC0032540,AVENIDA TANCREDO NEVES 5033 49095-000 ARACAJU,Brazil
5,GC0012992,AV. BERNARDO SAYÃO 820 77804-970 ARAGUAÍNA,Brazil
6,GC0002346,"ROD. AL-102, KM 71 57314-200 ARAPIRACA",Brazil
7,GC0002287,AV. ALBERTO BENASSI 4.380 14804-300 ARARAQUARA,Brazil
8,GC0002199,"RODOVIA BR-262, KM. 693,5 38183-971 ARAXÁ",Brazil
9,GC0002276,"RODOVIA MARECHAL RONDON, KM 527 16018-395 ARAÇATUBA",Brazil
10,GC0002164,"ROD. BR 232, KM 258 - AV. OSWALDO CRUZ, 3.435 56512-600 ARCOVERDE",Brazil
11,GC0002337,"ROD. RAPOSO TAVARES, KM 446 19808-010 ASSIS",Brazil
12,GC0002138,PRAÇA ANTONIO FIGUEIREDO 301 18707-900 AVARÉ,Brazil
13,GC0025518,AVENIDA DO ESTADO DALMO VIEIRA 900 88338-635 BALNEÁRIO CAMBORIU,Brazil
14,GC0002150,AV. GOVERNADOR BIAS FORTES 1480 36200-000 BARBACENA,Brazil
15,GC0002220,"AV. SENADOR VALDON VARJÃO, Nº 3.353 - QUADRA 3, LOTE ÁREA 78600-000 BARRA DO GARÇAS",Brazil
16,GC0002333,"ROD. LUCIO MEIRA, S/Nº - KM. 15,5 27110-440 BARRA DO PIRAI",Brazil
17,GC0002333,"RODOVIA PRESIDENTE DUTRA, KM 276 27351-000 BARRA MANSA",Brazil
18,GC0002164,"AV. ANTONIO CARLOS MAGALHÃES, 6048 (CORRESPONDÊNCIA: RUA CAFÉ FILHO, 245A CEP 47800-973 CENTRO) 47.803-000 BARREIRAS",Brazil
19,GC0002149,"ROD.BRIGADEIRO FARIA LIMA, S/Nº KM 420/21 14783-150 BARRETOS",Brazil
20,GC0002229,AV. PIRACEMA 250 06460-030 BARUERI,Brazil
21,GC0002153,"AV. ALONSO CAMPOI PADILHA QUADRA, Nº 18-15 17047-280 BAURÚ",Brazil
22,GC0002376,AVENIDA RAJA GABAGLIA 3320 30494-310 BELO HORIZONTE,Brazil
23,GC0002376,AVENIDA PROFESSOR MÁRIO WERNECK 654 30455-610 BELO HORIZONTE,Brazil
24,GC0002349,AV. AMAZONAS 8787 30510-000 BELO HORIZONTE,Brazil
25,GC0002290,A. RAJA GABAGLIA 3100 30494310 BELO HORIZONTE,Brazil
26,GC0025521,RUA DIOGO MÓIA 283-B 66060-140 BELÉM,Brazil
27,GC0025518,"RUA 2 SETEMBRO, SALA - 02 752 89052-000 BLUMENAU",Brazil
28,GC0029194,"SIA TRECHO I, LOTES 1530, 1540, 1550 1560 S/N 71200-010 BRASÍLIA",Brazil
29,GC0002278,"QS 9 RUA 100, LOTES 19 E 21 71976-370 BRASÍLIA",Brazil
30,GC0012988,ROD. ENGENHEIRO FABIANO VIVACQUA (BR 482 - KM 9) 29316-360 CACHOEIRO DE ITAPEMIRIM,Brazil
31,GC0002276,ROD. CELSO GARGIA CID (ROD. PR-445) - KM 87 LOTE 234E 86183-600 CAMBÉ,Brazil
32,GC0002284,AV. DEPUTADO RAIMUNDO ASFORA 1.380 58420000 CAMPINA GRANDE,Brazil
33,GC0012983,"ROD. DOM PEDRO I + 120 MTS, KM. 140 - PISTAL SUL 13082-904 CAMPINAS",Brazil
34,GC0025519,AVENIDA ANTONIO CARLOS COUTO DE BARROS 1555 13105-055 CAMPINAS,Brazil
35,GC0002292,"VIA ANHAGUERA, KM 100 13063-145 CAMPINAS",Brazil
36,GC0029194,AVENIDA AFONSO PENA 5634 79040-010 CAMPO GRANDE,Brazil
37,GC0002342,AV. GURY MARQUES 3.441 79072-501 CAMPO GRANDE,Brazil
38,GC0002289,VIA MARGINAL GELINDO DESIDERATO STEFANUTO 133 87309-650 CAMPO MOURÃO,Brazil
39,GC0002278,"ROD. CAMPOS - VITÓRIA, S/N - KM 8,5 KM LADO A 28073476 CAMPOS DOS GOYTACAZES",Brazil
40,GC0012988,"ROD. BR 101, KM 294- TREVO DO CONTORNO DE VITÓRIA 29148-640 CARIACICA",Brazil
41,GC0002321,"ROD. BR 104, KM 63 - AV. DOS ESTADOS, 567 55014-440 CARUARÚ",Brazil
42,GC0002369,AVENIDA BRASIL 606 85816-290 CASCAVEL,Brazil
43,GC0002340,"ROD. BR-277, KM 585 85818-560 CASCAVEL",Brazil
44,GC0002149,AV. DEP. ORLANDO ZANCANER 1911 15801-120 CATANDUVA,Brazil
45,GC0002140,"ROD. RS 122, KM 68, Nº 5.845 95115-550 CAXIAS DO SUL",Brazil
46,GC0002388,AVENIDA RUBEN BENTO ALVES  750 95070-480 CAXIAS DO SUL,Brazil
47,GC0025518,AVENIDA FERNANDO MACHADO  3674 - D 89805-203 CHAPECÓ,Brazil
48,GC0002252,RUA SÃO PEDRO 2281-E 89803-401 CHAPECÓ,Brazil
49,GC0012988,"ROD. DO CAFÉ GETHER LOPES DE FARIAS, S/N 29706-607 COLATINA",Brazil
50,GC0037959,"RODOVIA BR-153, S/N, SALA 01 89712270 CONCÓRDIA",Brazil
51,GC0002150,"ROD. BR-040, KM 624, NR. 246 36400-000 CONSELHEIRO LAFAIETE",Brazil
52,GC0002290,"ROD. FERNÃO DIAS, BR-381, KM 02, Nº2211 32240-090 CONTAGEM",Brazil
53,GC0025521,AVENIDA FERNANDO CORREA DA COSTA 2617 78068-600 CUIABÁ,Brazil
54,GC0002335,AV. FERNANDO CORREA DA COSTA 5635 78080-300 CUIABÁ,Brazil
55,GC0002369,AVENIDA NOSSA SENHORA DA LUZ 1800 80040-265 CURITIBA,Brazil
56,GC0002369,AVENIDA SETE DE SETEMBRO 6902 80240-001 CURITIBA,Brazil
57,GC0012992,AV. FLORIANO PEIXOTO 3215 80220-000 CURITIBA,Brazil
58,GC0037959,"ESTRADA DA RIBEIRA, 400 - BR 476 82860-000 CURITIBA",Brazil
59,GC0002229,AV. FÁBIO EDUARDO RAMOS ESQUIVEL 2279 09941201 DIADEMA,Brazil
60,GC0002290,"ROD. MG-050, NO. 7.550 35502-470 DIVINÓPOLIS",Brazil
61,GC0017043,"RODOVIA BR 163, Nº 13.245 79842-000 DOURADOS",Brazil
62,GC0002153,RUA MASAO AOKI 50 17900-000 DRACENA,Brazil
63,GC00102037,AVENIDA TRABALHADOR 65 98855000 ENTRE-IJUIS,Brazil
64,GC0002276,"BR 153, KM 48 125 99706-428 ERECHIM",Brazil
65,GC0002328,"ROD. BR-116, KM 7, S/Nº 44001-970 FEIRA DE SANTANA",Brazil
66,GC0012992,AV. LITÉRIO GRECCO 10 15600-000 FERNANDÓPOLIS,Brazil
67,GC0002278,"ROD. BR 230, KM 307, Nº 2709 64800-000 FLORIANO",Brazil
68,GC0002199,"RODOVIA MG-050, KM 202 35570-000 FORMIGA",Brazil
69,GC0002278,"Rua 02, Km3 - QD O, Lotes 1, 2 e 3 - Quadra 23 s/n 73815-010 FORMOSA",Brazil
70,GC0002160,AV. AGUANAMBI 2269 60415-390 FORTALEZA,Brazil
71,GC0012943,AVENIDA ROGACIANO LEITE - LOJA 1 323 60810-001 FORTALEZA,Brazil
72,GC0025730,"RUA NILSON GOTTLIEB, 1.533 - SALA 10 85862-000 FOZ DO IGUAÇU",Brazil
73,GC0002294,"AV. PEDRO HENRIQUE, 1800 - ROD SP 345, KM 34,5 14404-080 FRANCA",Brazil
74,GC0002140,"EST. BR 470, KM 222,35 95723-000 GARIBALDI",Brazil
75,GC0002220,"AV. PEDRO LUDOVICO TEIXEIRA, Nº 3.597, QUADRA 87-A, LOTE 03, ÁREA 01-A 74375-400 GOIÂNIA",Brazil
76,GC0035126,AVENIDA DAS INDUSTRIAS - QUADRA 153 LOTE 01E PARTE B 34 74670-600 GOIÂNIA,Brazil
77,GC0002311,"RODOVIA RIO-BAHIA, KM 545 35043-000 GOVERNADOR VALADARES",Brazil
78,GC0002179,AV. GOVERNADOR NILO COELHO 727 46430-000 GUANAMBI,Brazil
79,GC0002340,RUA JORGE ALVES RIBEIRO 2872 85055-040 GUARAPUAVA,Brazil
80,GC0002212,AV. EDUARDO FRONER 1070 07243-590 GUARULHOS,Brazil
81,GC0002342,"RUA PREF. GABRIEL JOSÉ ANTÔNIO (MARGINAL ROD. PRESIDENTE DUTRA), Nº 250 07024-120 GUARULHOS",Brazil
82,GC0012992,"ROD. BR 010, KM 05, S/NO. 65917-220 IMPERATRIZ",Brazil
83,GC0002152,"RODOVIA BR-470, KM. 68, Nº 1575 89130-000 INDAIAL",Brazil
84,GC0002278,AV. PEDRO TELES BARBOSA 2636 49500-000 ITABAIANA,Brazil
85,GC0002268,"RODOVIA BR 101, KM 508 - S/N 45601-402 ITABUNA",Brazil
86,GC0002276,"RODOVIA BR-101, KM 114 - N. 2005 88311-600 ITAJAÍ",Brazil
87,GC0002212,AV. EXPEDICIONÁRIOS DE ITAPEVA 76 18409-640 ITAPEVA,Brazil
88,GC0012997,VIA EXPRESSA JULIO BORGES DE SOUZA 6800 75.520-375 ITUMBIARA,Brazil
89,GC0002212,AV. DOUTOR OTAVIANO PEREIRA MENDES 700 13301-000 ITÚ,Brazil
90,GC0041239,"ROD. BR-101, KM 383 88820-000 IÇARA",Brazil
91,GC0002321,"ROD. BR 101 - SUL, KM 83,5 54345-160 JABOATÃO DOS GUARARAPES",Brazil
92,GC0002159,RUA LUIZ NIERO 800 14871-130 JABOTICABAL,Brazil
93,GC0002308,"AV. 8 DE NOVEMBRO, 1729-(ESTRADA BR-116) 63475-000 JAGUARIBE",Brazil
94,GC0012992,"ROD. BR-364, KM.202, N. 2821 75801-615 JATAÍ",Brazil
95,GC0002172,AV. ANTÔNIO DE ALMEISA PACHECO 1100 17213700 JAÚ,Brazil
96,GC0023445,AV. TRANSCONTINENTAL 3639 76913-899 JI-PARANÁ,Brazil
97,GC0025518,RUA BLUMENAU 2363 89504-413 JOINVILLE,Brazil
98,GC0037959,"RODOVIA BR 101, S/N, KM 43, GALPÃO Nº 10 89213125 JOINVILLE",Brazil
99,GC0012943,AV. PRESIDENTE EPITÁCIO PESSOA  3397 58032-000 JOÃO PESSOA,Brazil
100,GC0002284,R. INDL. LUIZ CARLOS CRISPIM PIMENTEL 365 58082-020 JOÃO PESSOA,Brazil
101,GC0002164,"BR 407, SN QUADRA IC, LOTES 11 A 15 DISTRITO INDUSTRIAL DE JUAZEIRO 48.909-725 JUAZEIRO",Brazil
102,GC0002160,"AV. LEÃO SAMPAIO, S/NR. - KM. 1 63040-000 JUAZEIRO DO NORTE",Brazil
103,GC0002376,AVENIDA DEUSDEDITH SALGADO 4052 36033-000 JUIZ DE FORA,Brazil
104,GC0002195,AV. ANTÔNIO SIMÃO FIRJAN 631 36092-000 JUIZ DE FORA,Brazil
105,GC0036978,AVENIDA ANTONIO FREDERICO OZANAN 3837 13215-010 JUNDIAÍ,Brazil
106,GC0002245,"AV. PROFA. MARIA DO CARMO GUIMARÃES PELLEGRINI, Nº 800 13209-500 JUNDIAÍ",Brazil
107,GC0021658,"RODOVIA BR 116, KM 248 - Nº 8900 88514-675 LAGES",Brazil
108,GC0002265,"RODOVIA BR-386, KM 347, Nº 625 95900-000 LAJEADO",Brazil
109,GC0002162,"BR-116-RIO BAHIA, KM 774 Nº600 36700-000 LEOPOLDINA",Brazil
110,GC0002292,AV. MARECHAL ARTHUR COSTA E SILVA 1993 13487-220 LIMEIRA,Brazil
111,GC0012988,AV. PREFEITO SAMUEL BATISTA CRUZ 940 29901-545 LINHARES,Brazil
112,GC0002369,AVENIDA TIRADENTES 4.555 86072-000 LONDRINA,Brazil
113,GC0002142,MARGINAL AMADEU DEMISCKI 368 17780-000 LUCÉLIA,Brazil
114,GC0012992,AV. EUCLIDES DA CUNHA 841 68901-257 MACAPÁ,Brazil
115,GC0002154,AV. FERNANDES LIMA 3.027 57057-000 MACEIÓ,Brazil
116,GC0031851,AVENIDA COMENDADOR CALAÇA 1553 57025-640 MACEIÓ,Brazil
117,GC0021658,"RODOVIA BR-116, KM 07 - S/NO. 89300-000 MAFRA",Brazil
118,GC0032540,AVENIDA DJALMA BATISTA 3301 69053-355 MANAUS,Brazil
119,GC0002278,"AV. TORQUATO TAPAJÓS, 2651 - BLOCO A 69048-010 MANAUS",Brazil
